T,g,feh,cfe
4300.0,0.3,-1.0,0.5700000000000003
4300.0,0.3,-1.103448275862069,0.6734482758620692
4300.0,0.3,-1.206896551724138,0.7768965517241382
4300.0,0.3,-1.3103448275862069,0.8803448275862071
4300.0,0.3,-1.4137931034482758,0.9837931034482761
4300.0,0.3,-1.5172413793103448,1.087241379310345
4300.0,0.3,-1.6206896551724137,1.190689655172414
4300.0,0.3,-1.7241379310344827,1.294137931034483
4300.0,0.3,-1.8275862068965516,1.3975862068965519
4300.0,0.3,-1.9310344827586206,1.5010344827586208
4300.0,0.3,-2.0344827586206895,1.6044827586206898
4300.0,0.3,-2.137931034482759,1.7079310344827592
4300.0,0.3,-2.2413793103448274,1.8113793103448277
4300.0,0.3,-2.344827586206897,1.914827586206897
4300.0,0.3,-2.4482758620689653,2.0182758620689656
4300.0,0.3,-2.5517241379310347,2.121724137931035
4300.0,0.3,-2.655172413793103,2.2251724137931035
4300.0,0.3,-2.7586206896551726,2.328620689655173
4300.0,0.3,-2.862068965517241,2.4320689655172414
4300.0,0.3,-2.9655172413793105,2.535517241379311
4300.0,0.3,-3.0689655172413794,2.6389655172413797
4300.0,0.3,-3.1724137931034484,2.7424137931034487
4300.0,0.3,-3.2758620689655173,2.8458620689655176
4300.0,0.3,-3.3793103448275863,2.9493103448275866
4300.0,0.3,-3.4827586206896552,3.0527586206896555
4300.0,0.3,-3.586206896551724,3.1562068965517245
4300.0,0.3,-3.689655172413793,3.2596551724137934
4300.0,0.3,-3.793103448275862,3.3631034482758624
4300.0,0.3,-3.896551724137931,3.4665517241379313
4300.0,0.3,-4.0,3.5700000000000003
